"qtaxid"	"orphans"	"total"	"proportion"	"ave.length"	"sd.length"	"length.rat"	"sciname"	"family"	"staxid"	"distance"	"N"	"id"	"threshold"	"reference"
"755"	"5843"	80	5826	0.0137315482320632	54.7625	27.359419154209	12.1327000361416	"Plasmodium falciparum NF54"	"Plasmodium"	"36329"	0.0537440529713963	5905	"UniRef90"	0.001	FALSE
"756"	"5851"	114	5091	0.0223924572775486	424.517543859649	307.553124627682	1.72924404424834	"Plasmodium knowlesi strain H"	"Plasmodium"	"126793"	0.332260222613902	5100	"UniRef90"	0.001	TRUE
"757"	"5854"	0	5618	0	NA	NA	NA	"Plasmodium reichenowi"	"Plasmodium"	"36329"	0.154550785014562	5630	"UniRef90"	0.001	FALSE
"758"	"61853"	30	17782	0.00168709931391295	157.266666666667	57.7909033131264	3.55840554168105	"Nomascus leucogenys"	"Primates"	"9606"	0.117869704766227	19733	"UniRef90"	0.001	TRUE
"759"	"6238"	2029	21224	0.0955993215228044	153.788072942336	177.244814580131	2.79879274588013	"Caenorhabditis briggsae"	"Caenorhabditis"	"31234"	0.451881229797518	21573	"UniRef90"	0.001	TRUE
"760"	"6239"	1322	21475	0.0615599534342258	135.806354009077	120.216246068464	3.24804680131846	"Caenorhabditis elegans"	"Caenorhabditis"	"31234"	0.419401121025147	26164	"UniRef90"	0.001	TRUE
"761"	"643680"	3	5904	0.000508130081300813	70	35.6791255498225	6.39254605756894	"Saccharomyces cerevisiae EC1118"	"Saccharomyces"	"559292"	0.0150594101299856	5982	"UniRef90"	0.001	FALSE
"762"	"721032"	15	5649	0.00265533722782793	148.933333333333	72.4869117906976	3.26114325703166	"Saccharomyces cerevisiae Kyokai no. 7"	"Saccharomyces"	"559292"	0.0161852147619903	5776	"UniRef90"	0.001	FALSE
"763"	"7217"	648	14815	0.0437394532568343	129.668209876543	128.154958759292	3.94035245025405	"Drosophila ananassae"	"Drosophila"	"7245"	0.352614093518994	14956	"UniRef90"	0.001	FALSE
"764"	"7220"	459	14779	0.0310575817037689	95.2941176470588	47.8717649805492	5.27193021932547	"Drosophila erecta"	"Drosophila"	"7245"	0.159054494917831	14874	"UniRef90"	0.001	FALSE
"765"	"7222"	563	14154	0.039776741557157	100.184724689165	58.6335320697608	5.24012154089318	"Drosophila grimshawi"	"Drosophila"	"7244"	0.323431153975947	14719	"UniRef90"	0.001	FALSE
"766"	"7227"	132	15615	0.00845341018251681	85.2424242424242	56.4180309562373	7.18047226274501	"Drosophila melanogaster"	"Drosophila"	"7238"	0.107278384399603	20043	"UniRef90"	0.001	TRUE
"767"	"7230"	788	14369	0.0548402811608323	108.897208121827	78.8751661464821	4.77299855959828	"Drosophila mojavensis"	"Drosophila"	"7244"	0.310893671332344	14477	"UniRef90"	0.001	FALSE
"768"	"7234"	622	16404	0.0379175810777859	101.575562700965	56.7432268908989	4.39467936011185	"Drosophila persimilis"	"Drosophila"	"46245"	0.0952225508447272	16744	"UniRef90"	0.001	FALSE
"769"	"7238"	438	15820	0.0276864728192162	90.2853881278539	36.0525083149379	5.04826199212243	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"UniRef90"	0.001	FALSE
"770"	"7240"	443	15231	0.0290854178977086	96.6591422121896	43.7697991520931	4.37664765238159	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"UniRef90"	0.001	FALSE
"771"	"7244"	544	14294	0.0380579264026864	102.341911764706	61.3955326239025	5.08824648424105	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"UniRef90"	0.001	FALSE
"772"	"7245"	691	15567	0.0443887711183915	101.526772793054	57.0964383099855	4.85773116969188	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"UniRef90"	0.001	FALSE
"773"	"7260"	830	15038	0.0551935097752361	127.722891566265	129.148628459164	4.04529080419916	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"UniRef90"	0.001	FALSE
"774"	"72664"	498	26157	0.019038880605574	104.60843373494	105.808135121568	3.95233265293295	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"UniRef90"	0.001	FALSE
"775"	"73239"	937	7429	0.126127338807377	77.8249733191035	126.479218993499	6.43444651644851	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"UniRef90"	0.001	TRUE
"776"	"764097"	15	3703	0.00405076964623278	147.333333333333	46.261163388908	2.46977110550544	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"UniRef90"	0.001	FALSE
"777"	"764098"	12	3945	0.00304182509505703	141.416666666667	72.8728136529458	2.69530067643039	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"UniRef90"	0.001	FALSE
"778"	"764099"	6	3865	0.00155239327296248	121	32.0624390837628	3.11872428732661	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"UniRef90"	0.001	FALSE
"779"	"764100"	8	3964	0.00201816347124117	123.25	29.2513735941213	3.12733988682813	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"UniRef90"	0.001	FALSE
"780"	"764101"	20	3506	0.00570450656018254	135.35	40.1985532601675	2.53189018674307	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"UniRef90"	0.001	FALSE
"781"	"764102"	5	3643	0.00137249519626681	112.8	11.3004424692133	3.21401313557835	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"UniRef90"	0.001	FALSE
"782"	"81972"	1794	30585	0.0586562040215792	115.797101449275	94.707999724917	3.3246265031456	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"UniRef90"	0.001	FALSE
"783"	"889517"	6	5371	0.0011171104077453	104.5	81.1264445171856	4.74584427687876	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"UniRef90"	0.001	FALSE
"784"	"9483"	28	30465	0.00091908747743312	91.2142857142857	58.1207919339237	5.76198723017973	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"UniRef90"	0.001	TRUE
"785"	"9541"	67	17249	0.00388428314684909	85.0298507462687	38.7290393551315	5.95215592643244	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"UniRef90"	0.001	FALSE
"786"	"9544"	81	27005	0.00299944454730605	116.271604938272	82.6987019767661	4.2171020453221	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"UniRef90"	0.001	TRUE
"787"	"9595"	21	21494	0.00097701684190937	140.47619047619	63.9137067049151	4.0404038654771	"Gorilla gorilla gorilla"	"Primates"	"9606"	0.128419469775598	27258	"UniRef90"	0.001	TRUE
"788"	"9598"	10	18434	0.000542475859824238	149.1	61.9254928657549	3.67766994207247	"Pan troglodytes"	"Primates"	"9606"	0.0902180358685192	20126	"UniRef90"	0.001	TRUE
"789"	"9601"	33	18809	0.00175447923866234	131.969696969697	69.2569873949936	4.10241521653311	"Pongo abelii"	"Primates"	"9606"	0.123122714877006	22849	"UniRef90"	0.001	TRUE
"790"	"9606"	1169	49167	0.0237761099924746	61.8810949529512	48.1481951058473	5.9948892556769	"Homo sapiens"	"Primates"	"9598"	0.107893758394794	67831	"UniRef90"	0.001	TRUE
"791"	"1033177"	202	11440	0.0176573426573427	177.410891089109	101.434362180884	2.80820814506059	"Aspergillus kawachii IFO 4308"	"Aspergillus"	"425011"	0.205689937027412	11487	"UniRef90"	1e-04	FALSE
"792"	"112509"	0	225	0	NA	NA	NA	"Hordeum vulgare subsp. vulgare"	"Poaceae"	"4565"	0.173616967542258	52136	"UniRef90"	1e-04	FALSE
"793"	"1160506"	7	11390	0.000614574187884109	129.142857142857	72.2620891187732	3.64510081016638	"Aspergillus oryzae 3.042"	"Aspergillus"	"510516"	0.0349958388531123	11396	"UniRef90"	1e-04	FALSE
"794"	"1160507"	0	3633	0	NA	NA	NA	"Saccharomyces arboricola H-6"	"Saccharomyces"	"559292"	0.170234849813348	3653	"UniRef90"	1e-04	FALSE
"795"	"126793"	283	5356	0.0528379387602689	346.590106007067	284.465434041068	2.0706006944077	"Plasmodium vivax Sal-1"	"Plasmodium"	"5851"	0.363898150526879	5388	"UniRef90"	1e-04	TRUE
"796"	"135651"	3733	26973	0.138397656916175	194.863112777927	199.947303514982	2.22263775684249	"Caenorhabditis brenneri"	"Caenorhabditis"	"31234"	0.527163275742659	29800	"UniRef90"	1e-04	FALSE
"797"	"15368"	574	27051	0.0212191785885919	147.433797909408	90.5689692584138	2.9264167285811	"Brachypodium distachyon"	"Poaceae"	"4565"	0.358185359941256	29867	"UniRef90"	1e-04	TRUE
"798"	"226230"	6	3702	0.00162074554294976	70.8333333333333	19.8536310700755	5.82995416348358	"Saccharomyces kudriavzevii IFO 1802"	"Saccharomyces"	"559292"	0.184792471758191	3745	"UniRef90"	1e-04	FALSE
"799"	"227321"	820	10489	0.0781771379540471	136.89512195122	120.829545124339	3.74705810780544	"Aspergillus nidulans FGSC A4"	"Aspergillus"	"332952"	0.577442098311819	10506	"UniRef90"	1e-04	TRUE
"800"	"281687"	4153	27900	0.148853046594982	116.685769323381	89.4452676654688	2.88337450596992	"Caenorhabditis japonica"	"Caenorhabditis"	"31234"	0.505719739473716	34930	"UniRef90"	1e-04	TRUE
"801"	"285006"	9	5297	0.00169907494808382	65	35.5598087733891	7.35739846386594	"Saccharomyces cerevisiae RM11-1a"	"Saccharomyces"	"559292"	0.0112198677618227	5357	"UniRef90"	1e-04	FALSE
"802"	"30611"	1	15695	6.37145587766805e-05	24	NA	24.4563846055817	"Otolemur garnettii"	"Primates"	"9606"	0.216942645978172	19931	"UniRef90"	1e-04	TRUE
"803"	"307796"	9	5673	0.00158646218931782	225.777777777778	106.896886972654	2.16296407897371	"Saccharomyces cerevisiae YJM789"	"Saccharomyces"	"559292"	0.0155667540042017	5856	"UniRef90"	1e-04	FALSE
"804"	"31234"	2620	29265	0.0895267384247394	207.243893129771	196.97961311983	2.04722298009276	"Caenorhabditis remanei"	"Caenorhabditis"	"6238"	0.590133313418352	31204	"UniRef90"	1e-04	FALSE
"805"	"330879"	37	9636	0.00383976753839768	199.432432432432	159.321746534862	2.47085603919221	"Aspergillus fumigatus Af293"	"Aspergillus"	"451804"	0.021607070872244	9649	"UniRef90"	1e-04	TRUE
"806"	"332952"	857	13488	0.0635379596678529	91.8518086347725	50.1665937234511	4.82418336803909	"Aspergillus flavus NRRL3357"	"Aspergillus"	"510516"	0.150137078442102	13494	"UniRef90"	1e-04	FALSE
"807"	"341663"	465	10410	0.0446685878962536	207.040860215054	125.211753604195	2.47619141395422	"Aspergillus terreus NIH2624"	"Aspergillus"	"332952"	0.522241147860039	10412	"UniRef90"	1e-04	FALSE
"808"	"344612"	273	9140	0.0298687089715536	129.304029304029	105.747023417429	3.90067034051522	"Aspergillus clavatus NRRL 1"	"Aspergillus"	"330879"	0.371042435238334	9139	"UniRef90"	1e-04	FALSE
"809"	"36329"	1	5314	0.000188182160331201	41	NA	18.6824264459471	"Plasmodium falciparum 3D7"	"Plasmodium"	"5843"	0.0586855559756306	5353	"UniRef90"	1e-04	TRUE
"810"	"3702"	1180	28249	0.041771390137704	86.3796610169492	80.2432789079152	4.85508740915469	"Arabidopsis thaliana"	"Brassicaceae"	"81972"	0.183683562175537	31540	"UniRef90"	1e-04	TRUE
"811"	"380704"	196	10941	0.017914267434421	169.913265306122	88.5047738973239	2.90043308792108	"Aspergillus niger ATCC 1015"	"Aspergillus"	"425011"	0.0947263947468584	10946	"UniRef90"	1e-04	FALSE
"812"	"39946"	1487	36283	0.0409833806465838	136.253530598521	108.030669025874	2.83300304760859	"Oryza sativa Indica Group"	"Poaceae"	"39947"	0.13697466617441	37337	"UniRef90"	1e-04	FALSE
"813"	"39947"	10996	56814	0.193543844826979	129.625227355402	75.2384552833666	3.02263700639423	"Oryza sativa Japonica Group"	"Poaceae"	"39946"	0.304446488111413	62940	"UniRef90"	1e-04	TRUE
"814"	"425011"	2599	14033	0.185206299437041	165.415544440169	102.647466559442	3.03487170504562	"Aspergillus niger CBS 513.88"	"Aspergillus"	"380704"	0.238842969339758	14032	"UniRef90"	1e-04	FALSE
"815"	"451804"	142	9929	0.0143015409406788	153.30985915493	151.474183044696	3.18280409000174	"Aspergillus fumigatus A1163"	"Aspergillus"	"330879"	0.0409848676201851	9941	"UniRef90"	1e-04	FALSE
"816"	"4533"	5124	31464	0.162852784134249	111.006635441062	72.9515544333408	3.60926217177908	"Oryza brachyantha"	"Poaceae"	"39947"	0.359887709315809	31657	"UniRef90"	1e-04	FALSE
"817"	"4538"	0	135	0	NA	NA	NA	"Oryza glaberrima"	"Poaceae"	"39947"	0.096291479596381	31774	"UniRef90"	1e-04	FALSE
"818"	"4555"	5226	35538	0.14705385784231	74.8086490623804	55.2571658936257	5.64581949920596	"Setaria italica"	"Poaceae"	"4558"	0.431108113501303	38927	"UniRef90"	1e-04	TRUE
"819"	"4558"	894	31472	0.0284062023385867	121.267337807606	108.418071752317	3.26351222962785	"Sorghum bicolor"	"Poaceae"	"4577"	0.408519599285584	32687	"UniRef90"	1e-04	TRUE
"820"	"4565"	2	1250	0.0016	86.5	47.3761543394987	4.08273121387283	"Triticum aestivum"	"Poaceae"	"4572"	0.203661478277644	94413	"UniRef90"	1e-04	FALSE
"821"	"4572"	2233	23717	0.0941518741830754	132.487684729064	67.9451401865406	3.00072293733926	"Triticum urartu"	"Poaceae"	"4565"	0.287451307955178	33178	"UniRef90"	1e-04	FALSE
"822"	"4577"	4314	37405	0.115332174842935	115.577885952712	75.1752482721228	3.20643205598507	"Zea mays"	"Poaceae"	"4558"	0.339519236553373	58085	"UniRef90"	1e-04	TRUE
"823"	"46245"	341	15945	0.0213860144245845	102.445747800587	51.6932196695737	4.96180930856879	"Drosophila pseudoobscura pseudoobscura"	"Drosophila"	"7234"	0.0979559664263001	16749	"UniRef90"	1e-04	TRUE
"824"	"50452"	2136	21569	0.0990310167369836	194.397003745318	161.811616464543	2.11424573503777	"Arabis alpina"	"Brassicaceae"	"3702"	0.358960419080593	23149	"UniRef90"	1e-04	FALSE
"825"	"510516"	59	12036	0.00490196078431373	173.271186440678	92.9691885386422	2.60336900902967	"Aspergillus oryzae RIB40"	"Aspergillus"	"1160506"	0.0604296724578995	12069	"UniRef90"	1e-04	FALSE
"826"	"51351"	1916	37449	0.0511629148975941	173.692066805846	127.784974252075	2.33486430378774	"Brassica rapa subsp. pekinensis"	"Brassicaceae"	"72664"	0.320277918110414	40777	"UniRef90"	1e-04	FALSE
"827"	"545124"	372	5185	0.0717454194792671	95.5994623655914	73.0138878325333	4.8037576715795	"Saccharomyces cerevisiae AWRI1631"	"Saccharomyces"	"559292"	0.056485957777278	5441	"UniRef90"	1e-04	FALSE
"828"	"559292"	115	6435	0.0178710178710179	111.878260869565	31.9292386011732	4.04522400567092	"Saccharomyces cerevisiae S288c"	"Saccharomyces"	"643680"	0.0671422931857254	6713	"UniRef90"	1e-04	TRUE
"829"	"57266"	193	6194	0.0311591863093316	74.0103626943005	35.9471529988389	8.78952699286421	"Plasmodium falciparum 7G8"	"Plasmodium"	"5835"	0.0814411646540016	6291	"UniRef90"	1e-04	FALSE
"830"	"574961"	2	5169	0.000386922035209905	171	134.350288425444	2.88987467701574	"Saccharomyces cerevisiae JAY291"	"Saccharomyces"	"559292"	0.0114579189131954	5193	"UniRef90"	1e-04	FALSE
"831"	"5823"	3622	10433	0.347167641138695	45.2192159028161	25.1948054605786	7.96640897229215	"Plasmodium berghei ANKA"	"Plasmodium"	"73239"	0.360930059981858	11372	"UniRef90"	1e-04	TRUE
"832"	"5825"	4458	12016	0.371005326231691	44.4997756841633	26.5719714293856	6.63912115097092	"Plasmodium chabaudi"	"Plasmodium"	"5823"	0.403307240711173	14331	"UniRef90"	1e-04	TRUE
"833"	"5835"	129	6004	0.0214856762158561	65.2480620155039	20.3412415918037	10.123616894886	"Plasmodium falciparum CAMP/Malaysia"	"Plasmodium"	"57266"	0.0717230492660144	6102	"UniRef90"	1e-04	FALSE
"834"	"5843"	85	5826	0.0145897699965671	55.5058823529412	26.9795440717468	11.9795761565423	"Plasmodium falciparum NF54"	"Plasmodium"	"36329"	0.0537440529713963	5905	"UniRef90"	1e-04	FALSE
"835"	"5851"	120	5091	0.0235710076605775	432.05	310.654577282477	1.69954000766068	"Plasmodium knowlesi strain H"	"Plasmodium"	"126793"	0.332260222613902	5100	"UniRef90"	1e-04	TRUE
"836"	"5854"	0	5618	0	NA	NA	NA	"Plasmodium reichenowi"	"Plasmodium"	"36329"	0.154550785014562	5630	"UniRef90"	1e-04	FALSE
"837"	"61853"	31	17782	0.00174333595771004	161.064516129032	60.6266913077461	3.47459903388151	"Nomascus leucogenys"	"Primates"	"9606"	0.117869704766227	19733	"UniRef90"	1e-04	TRUE
"838"	"6238"	2176	21224	0.102525442894836	161.828125	197.577200647031	2.66725785306636	"Caenorhabditis briggsae"	"Caenorhabditis"	"31234"	0.451881229797518	21573	"UniRef90"	1e-04	TRUE
"839"	"6239"	1432	21475	0.0666821885913853	139.236731843575	120.216084122859	3.17829815500209	"Caenorhabditis elegans"	"Caenorhabditis"	"31234"	0.419401121025147	26164	"UniRef90"	1e-04	TRUE
"840"	"643680"	3	5904	0.000508130081300813	70	35.6791255498225	6.39254605756894	"Saccharomyces cerevisiae EC1118"	"Saccharomyces"	"559292"	0.0150594101299856	5982	"UniRef90"	1e-04	FALSE
"841"	"721032"	16	5649	0.00283235970968313	140.625	77.5146222764884	3.4544093733357	"Saccharomyces cerevisiae Kyokai no. 7"	"Saccharomyces"	"559292"	0.0161852147619903	5776	"UniRef90"	1e-04	FALSE
"842"	"7217"	710	14815	0.0479244009449882	136.174647887324	158.774122335347	3.76198401525606	"Drosophila ananassae"	"Drosophila"	"7245"	0.352614093518994	14956	"UniRef90"	1e-04	FALSE
"843"	"7220"	474	14779	0.0320725353542188	95.8481012658228	48.3497883817119	5.24572154849274	"Drosophila erecta"	"Drosophila"	"7245"	0.159054494917831	14874	"UniRef90"	1e-04	FALSE
"844"	"7222"	599	14154	0.0423201921718242	104.12020033389	63.1892277552719	5.05122362095289	"Drosophila grimshawi"	"Drosophila"	"7244"	0.323431153975947	14719	"UniRef90"	1e-04	FALSE
"845"	"7227"	150	15615	0.00960614793467819	96.46	77.1729192339337	6.35066615210458	"Drosophila melanogaster"	"Drosophila"	"7238"	0.107278384399603	20043	"UniRef90"	1e-04	TRUE
"846"	"7230"	832	14369	0.0579024288398636	114.783653846154	86.8300625160958	4.53670780296933	"Drosophila mojavensis"	"Drosophila"	"7244"	0.310893671332344	14477	"UniRef90"	1e-04	FALSE
"847"	"7234"	654	16404	0.0398683247988296	101.81498470948	56.3000141871471	4.39112835838827	"Drosophila persimilis"	"Drosophila"	"46245"	0.0952225508447272	16744	"UniRef90"	1e-04	FALSE
"848"	"7238"	463	15820	0.0292667509481669	91.8984881209503	38.1269873214687	4.96559489575569	"Drosophila sechellia"	"Drosophila"	"7240"	0.120401396077499	16130	"UniRef90"	1e-04	FALSE
"849"	"7240"	467	15231	0.0306611515987131	97.1541755888651	44.2266135518078	4.35964701020774	"Drosophila simulans"	"Drosophila"	"7238"	0.0941384896062516	15352	"UniRef90"	1e-04	FALSE
"850"	"7244"	581	14294	0.0406464250734574	105.008605851979	66.0753613239268	4.96870514453024	"Drosophila virilis"	"Drosophila"	"7230"	0.310200145916285	14423	"UniRef90"	1e-04	FALSE
"851"	"7245"	726	15567	0.0466371169782232	102.37741046832	56.788349819449	4.82598481231191	"Drosophila yakuba"	"Drosophila"	"7220"	0.175359883468085	15938	"UniRef90"	1e-04	FALSE
"852"	"7260"	909	15038	0.0604468679345658	131.503850385039	128.766604235009	3.94366975245874	"Drosophila willistoni"	"Drosophila"	"46245"	0.455192938531523	15417	"UniRef90"	1e-04	FALSE
"853"	"72664"	509	26157	0.0194594181289903	106.648330058939	110.812639375814	3.87759753088962	"Eutrema salsugineum"	"Brassicaceae"	"3702"	0.287548488094453	28333	"UniRef90"	1e-04	FALSE
"854"	"73239"	1000	7429	0.134607618791224	76.436	123.939408102834	6.60841971976291	"Plasmodium yoelii yoelii"	"Plasmodium"	"5823"	0.327508776936775	7560	"UniRef90"	1e-04	TRUE
"855"	"764097"	15	3703	0.00405076964623278	147.333333333333	46.261163388908	2.46977110550544	"Saccharomyces cerevisiae AWRI796"	"Saccharomyces"	"559292"	0.0220923546370077	3760	"UniRef90"	1e-04	FALSE
"856"	"764098"	13	3945	0.00329531051964512	138.384615384615	70.6216898475467	2.75486861978821	"Saccharomyces cerevisiae Lalvin QA23"	"Saccharomyces"	"559292"	0.0257447016120214	4008	"UniRef90"	1e-04	FALSE
"857"	"764099"	6	3865	0.00155239327296248	121	32.0624390837628	3.11872428732661	"Saccharomyces cerevisiae Vin13"	"Saccharomyces"	"559292"	0.0182577929729255	3915	"UniRef90"	1e-04	FALSE
"858"	"764100"	8	3964	0.00201816347124117	123.25	29.2513735941213	3.12733988682813	"Saccharomyces cerevisiae VL3"	"Saccharomyces"	"559292"	0.0209715277432721	4013	"UniRef90"	1e-04	FALSE
"859"	"764101"	20	3506	0.00570450656018254	135.35	40.1985532601675	2.53189018674307	"Saccharomyces cerevisiae FostersO"	"Saccharomyces"	"559292"	0.024195636937172	3558	"UniRef90"	1e-04	FALSE
"860"	"764102"	6	3643	0.00164699423552018	112.833333333333	10.1077528000375	3.2136717285701	"Saccharomyces cerevisiae FostersB"	"Saccharomyces"	"559292"	0.0195350543769865	3677	"UniRef90"	1e-04	FALSE
"861"	"81972"	1884	30585	0.0615988229524277	116.587048832272	94.7543732506751	3.30889551735373	"Arabidopsis lyrata subsp. lyrata"	"Brassicaceae"	"3702"	0.229542956360853	32047	"UniRef90"	1e-04	FALSE
"862"	"889517"	6	5371	0.0011171104077453	104.5	81.1264445171856	4.74584427687876	"Saccharomyces cerevisiae CEN.PK113-7D"	"Saccharomyces"	"559292"	0.00739195630741699	5439	"UniRef90"	1e-04	FALSE
"863"	"9483"	32	30465	0.00105038568849499	85.8125	57.6823546005021	6.12542834953499	"Callithrix jacchus"	"Primates"	"9606"	0.153942269896161	42024	"UniRef90"	1e-04	TRUE
"864"	"9541"	73	17249	0.00423212939880573	81.4794520547945	39.3347844326399	6.21350660662866	"Macaca fascicularis"	"Primates"	"9544"	0.0945395764430365	17390	"UniRef90"	1e-04	FALSE
"865"	"9544"	88	27005	0.00325865580448065	122.136363636364	91.7184825528491	4.01524420429898	"Macaca mulatta"	"Primates"	"9606"	0.137769704285542	35537	"UniRef90"	1e-04	TRUE
